TimeMs,BestQuality,Source,Role,DeltaPct
7,20.534908975259263,HOG8-ML00-H2-GPS-GradientEstimation-Escape-Specialist-Global Explorer,Global Explorer,100
7,20.224091918785863,HOG8-ML01-H1-GPS-GradientEstimation-Escape-Specialist-Exploiter,Exploiter,1.513603283305891
7,19.821737580857626,HOG8-ML00-H2-GPS-GradientEstimation-Escape-Specialist-Exploiter,Exploiter,1.9894803660108775
16,2.7274871410087376,HOG8-ML06-H2-GPS-Spray-Specialist-Global Explorer,Global Explorer,86.23991902888099
21,0.6350472971219188,HOG8-ML06-H1-GPS-Spray-Specialist-Global Explorer,Global Explorer,76.7167629290068
30,0.105232665658058,HOG8-ML06-H1-GPS-Spray-Specialist-Global Explorer,Global Explorer,83.42916092470904
44,0.07826566186404849,HOG8-ML06-H1-GPS-Spray-Specialist-Local Explorer,Local Explorer,25.626076870119242
52,0.06095544375562456,HOG8-ML06-H1-GPS-Spray-Specialist-Local Explorer,Local Explorer,22.117257678715696
66,0.05118179143510604,HOG8-ML06-H1-GPS-Spray-Specialist-Local Explorer,Local Explorer,16.034092639374272
72,0.04741839347905996,HOG8-ML06-H1-GPS-Spray-Specialist-Local Explorer,Local Explorer,7.353001625231761
81,0.04473522996486823,HOG8-ML06-H1-GPS-Spray-Specialist-Local Explorer,Local Explorer,5.658486754462954
96,0.04233813072641768,HOG8-ML06-H1-GPS-Spray-Specialist-Local Explorer,Local Explorer,5.358414923390484
105,0.04081416059326459,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,3.59952153532885
117,0.03853918120050226,HOG8-ML06-H1-GPS-Spray-Specialist-Local Explorer,Local Explorer,5.573995298920258
127,0.036699618724779004,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,4.773226670677896
139,0.0359035537402268,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,2.1691369344246407
147,0.035247660590745244,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,1.8268195795523319
158,0.03368514188181182,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,4.432971388017976
167,0.03338501306860353,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,0.8909827788801526
178,0.032107742252410976,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,3.825880833318428
188,0.031932833530050164,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,0.5447555950393165
199,0.03176501449652891,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,0.525537557959991
208,0.030994749483540307,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,2.4248848149361693
211,0.030534747590085676,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,1.484128444719046
218,0.029562283409895418,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,3.1847788403071884
238,0.029327661794184667,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,0.7936518720749948
242,0.02885731221353227,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,1.6037745659821436
252,0.027987782462102206,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,3.0132042270461694
268,0.026782258823555782,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,4.307321025446742
278,0.02621881971543205,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,2.103777399194462
285,0.02584013792299844,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,1.4443128887709749
298,0.02548832829228731,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,1.3614851118809639
307,0.025008986992461235,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,1.8806305942438841
317,0.02424799896765295,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,3.042858253465758
327,0.02347719732521769,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,3.178825780484054
338,0.023138959762218025,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,1.4407067347700526
352,0.022922728614002796,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,0.9344894949352806
358,0.022856606806897606,HOG8-ML06-H2-GPS-Spray-Specialist-Refiner,Refiner,0.28845521935289486
382,0.02202734888246427,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,3.628088506046681
390,0.02147184671532587,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,2.52187482979683
402,0.020461762713129605,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,4.704225098045721
422,0.020085609318599484,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,1.8383235100696207
443,0.019276807708476174,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,4.026771592009172
451,0.018086571441540134,HOG8-ML06-H2-GPS-Spray-Specialist-Local Explorer,Local Explorer,6.1744469568614475
462,0.01761886059631168,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,2.585956364036155
496,0.01674738427324174,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,4.946269472455988
518,0.016723575084221398,HOG8-ML06-H2-GPS-Spray-Specialist-Refiner,Refiner,0.14216661319691573
525,0.01496850368143443,HOG8-ML06-H2-GPS-Spray-Specialist-Local Explorer,Local Explorer,10.49459457052857
538,0.014899786164818796,HOG8-ML06-H2-GPS-Spray-Specialist-Refiner,Refiner,0.4590807343079057
