TimeMs,BestQuality,Source,Role,DeltaPct
7,180294.37213148177,HOG8-ML00-H2-GPS-GradientEstimation-Escape-Specialist-Global Explorer,Global Explorer,100
7,97262.70349431362,HOG8-ML01-H2-GPS-GradientEstimation-Escape-Specialist-Local Explorer,Local Explorer,46.053389052330665
15,113.92660774044933,HOG8-ML06-H2-GPS-Spray-Specialist-Global Explorer,Global Explorer,99.88286711797282
23,86.71851514793003,HOG8-ML06-H2-GPS-Spray-Specialist-Local Explorer,Local Explorer,23.882123001946574
30,46.1361022167779,HOG8-ML06-H2-GPS-Spray-Specialist-Local Explorer,Local Explorer,46.797864172286666
42,35.96443234495575,HOG8-ML06-H2-GPS-Spray-Specialist-Local Explorer,Local Explorer,22.047094104371713
52,27.897715802261015,HOG8-ML06-H2-GPS-Spray-Specialist-Local Explorer,Local Explorer,22.42970628681742
60,26.472433891961085,HOG8-ML06-H2-GPS-Spray-Specialist-Local Explorer,Local Explorer,5.108955587627054
74,25.413879152589786,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,3.998705761969064
83,24.56013179550688,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,3.3593744266935537
90,23.83231473007769,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,2.9634086310658097
103,23.018352520142653,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,3.4153720238839127
114,22.4459114991736,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,2.4868896263019966
124,22.24984557582604,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,0.8735039490589618
133,22.132166463841962,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,0.5288985560957493
143,21.96971649564368,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,0.7339993961444351
158,21.953337686402612,HOG8-ML06-H1-GPS-Spray-Specialist-Refiner,Refiner,0.07455175511398199
164,21.90120162176757,HOG8-ML06-H1-GPS-Spray-Specialist-Refiner,Refiner,0.23748582279283628
178,21.802429288082326,HOG8-ML06-H1-GPS-Spray-Specialist-Refiner,Refiner,0.45099047710274326
187,21.773065401418947,HOG8-ML06-H1-GPS-Spray-Specialist-Refiner,Refiner,0.13468171952485183
197,21.743503427449976,HOG8-ML06-H1-GPS-Spray-Specialist-Refiner,Refiner,0.13577313724067527
207,21.73724069524075,HOG8-ML06-H1-GPS-Spray-Specialist-Polisher,Polisher,0.028802774263690066
217,21.721237176033284,HOG8-ML06-H1-GPS-Spray-Specialist-Refiner,Refiner,0.07362258822008529
225,21.712174487654487,HOG8-ML06-H1-GPS-Spray-Specialist-Polisher,Polisher,0.04172270808219528
237,21.68432427876434,HOG8-ML06-H1-GPS-Spray-Specialist-Refiner,Refiner,0.12827001231950524
248,21.65442555528279,HOG8-ML06-H1-GPS-Spray-Specialist-Refiner,Refiner,0.1378817393486013
258,21.619759250795234,HOG8-ML06-H1-GPS-Spray-Specialist-Refiner,Refiner,0.1600887744588434
269,21.598540451276822,HOG8-ML06-H1-GPS-Spray-Specialist-Refiner,Refiner,0.09814540149253129
278,21.567517413874917,HOG8-ML06-H1-GPS-Spray-Specialist-Refiner,Refiner,0.14363487880992887
289,21.556175291827635,HOG8-ML06-H1-GPS-Spray-Specialist-Refiner,Refiner,0.05258890872616108
299,21.543163009826838,HOG8-ML06-H1-GPS-Spray-Specialist-Refiner,Refiner,0.060364521185401726
309,21.407721887393915,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,0.6286965492074753
318,21.341584082944845,HOG8-ML06-H1-GPS-Spray-Specialist-Refiner,Refiner,0.3089436830175567
328,21.334305062201462,HOG8-ML06-H1-GPS-Spray-Specialist-Polisher,Polisher,0.03410721863518858
