TimeMs,BestQuality,Source,Role,DeltaPct
5,8939.492880364796,HOG8-ML01-H1-GPS-GradientEstimation-Escape-Specialist-Global Explorer,Global Explorer,100
5,8255.636347679292,HOG8-ML00-H2-GPS-GradientEstimation-Escape-Specialist-Local Explorer,Local Explorer,7.649835866949063
11,7838.287828311809,HOG8-ML03-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,5.05531617177884
14,5892.136547949254,HOG8-ML06-H1-GPS-Spray-Specialist-Local Explorer,Local Explorer,24.828780506542227
20,4347.461928978353,HOG8-ML01-H1-GPS-GradientEstimation-Escape-Specialist-Local Explorer,Local Explorer,26.2158659494835
20,3436.1300830376786,HOG8-ML00-H2-GPS-GradientEstimation-Escape-Specialist-Local Explorer,Local Explorer,20.962388189442667
35,3436.130082706344,HOG8-ML00-H2-GPS-GradientEstimation-Escape-Specialist-Polisher,Polisher,9.642661040677929E-09
44,3436.130080352543,HOG8-ML00-H2-GPS-GradientEstimation-Escape-Specialist-Polisher,Polisher,6.850152163520271E-08
54,3031.2918093045373,HOG8-ML03-H2-GPS-JADE-Specialist-Local Explorer,Local Explorer,11.781808650459169
63,2686.376023038847,HOG8-ML03-H2-GPS-JADE-Specialist-Local Explorer,Local Explorer,11.378508172884336
73,2419.6451299499586,HOG8-ML03-H2-GPS-JADE-Specialist-Local Explorer,Local Explorer,9.929022996086776
84,2288.1641550833065,HOG8-ML03-H2-GPS-JADE-Specialist-Local Explorer,Local Explorer,5.433894964150024
94,2179.3279561194195,HOG8-ML03-H2-GPS-JADE-Specialist-Exploiter,Exploiter,4.756485618485906
99,1853.7999829418986,HOG8-ML05-H2-GPS-JADE-Specialist-Local Explorer,Local Explorer,14.93708059236602
110,1603.0351936738007,HOG8-ML05-H2-GPS-JADE-Specialist-Local Explorer,Local Explorer,13.527068269260923
120,1529.3257632680397,HOG8-ML05-H2-GPS-JADE-Specialist-Exploiter,Exploiter,4.598116790987932
139,1528.9902302877672,HOG8-ML05-H2-GPS-JADE-Specialist-Polisher,Polisher,0.021939928583661655
150,1397.791199431549,HOG8-ML05-H2-GPS-JADE-Specialist-Local Explorer,Local Explorer,8.580763189803081
160,1359.7778296148372,HOG8-ML05-H2-GPS-JADE-Specialist-Exploiter,Exploiter,2.7195313457525794
175,1328.1778347396703,HOG8-ML05-H2-GPS-JADE-Specialist-Exploiter,Exploiter,2.323908670000725
184,1160.2143190076167,HOG8-ML05-H2-GPS-JADE-Specialist-Local Explorer,Local Explorer,12.646161631283004
194,1079.0674929750112,HOG8-ML05-H2-GPS-JADE-Specialist-Local Explorer,Local Explorer,6.994123818607415
205,815.4222019969111,HOG8-ML05-H2-GPS-JADE-Specialist-Local Explorer,Local Explorer,24.432696999445756
235,741.6914654460033,HOG8-ML05-H2-GPS-JADE-Specialist-Local Explorer,Local Explorer,9.042032013642308
254,674.1380013611251,HOG8-ML05-H2-GPS-JADE-Specialist-Local Explorer,Local Explorer,9.108027695081553
265,534.7972351741228,HOG8-ML05-H2-GPS-JADE-Specialist-Local Explorer,Local Explorer,20.66947211189178
274,491.2243318495821,HOG8-ML05-H2-GPS-JADE-Specialist-Local Explorer,Local Explorer,8.14755583213775
285,490.64978950775185,HOG8-ML05-H2-GPS-JADE-Specialist-Refiner,Refiner,0.11696129539571927
315,469.12106388045504,HOG8-ML05-H2-GPS-JADE-Specialist-Exploiter,Exploiter,4.387798810409287
330,216.5241609907007,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,53.84471564766978
350,208.6301454067234,HOG8-ML05-H2-GPS-JADE-Specialist-Exploiter,Exploiter,3.6457897113460422
360,144.54024798046157,HOG8-ML05-H2-GPS-JADE-Specialist-Local Explorer,Local Explorer,30.719384919815347
369,69.6850510365457,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,51.78847967248162
380,-172.05165662445143,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,346.89894613727193
394,-245.8072569856231,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
405,-331.646330922631,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
414,-434.40827995251493,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
426,-450.45757420882546,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
434,-633.7767600848274,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
445,-749.7951074244047,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
460,-904.9415219524471,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
465,-938.0575160186327,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
474,-1035.811391502617,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
486,-1076.9962707525483,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
500,-1097.7479762752118,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
510,-1227.4666099478436,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
526,-1330.151366563874,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
534,-1332.8108093078263,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
544,-1431.3464167749717,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
554,-1554.4030171518298,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
565,-1563.8194747079688,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
575,-1573.3395538335317,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
584,-1573.9213710979184,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
594,-1583.0882893370363,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
605,-1629.7013099686155,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
618,-1630.213250576031,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
625,-1630.3997299248604,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
635,-1631.2738398916626,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
659,-1634.573823155577,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
670,-1636.501228933781,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
724,-1636.5356316341458,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
736,-1636.60903045532,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
759,-1637.0879182863737,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
790,-1640.844538886271,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
800,-1640.9324719583565,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
809,-1640.9785356431803,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
832,-1641.1823874294423,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
839,-1641.2935713089191,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
871,-1641.294507422066,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
892,-1641.5921558279751,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
901,-1641.6092941185743,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
942,-1641.6205362752517,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
954,-1641.6769781000676,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
973,-1641.8024031474197,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
1018,-1641.8505876807994,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
1031,-1642.0640028195485,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
1086,-1642.0879871934922,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
1092,-1642.0942763987841,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
1185,-1642.0983199778675,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
1215,-1642.1320983482492,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
1229,-1642.1683627910115,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
1281,-1642.1695556337672,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
1324,-1642.1704227690898,HOG8-ML05-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
