TimeMs,BestQuality,Source,Role,DeltaPct
7,9262.59583895063,HOG8-ML00-H2-GPS-GradientEstimation-Escape-Specialist-Global Explorer,Global Explorer,100
7,8702.669268796155,HOG8-ML00-H2-GPS-GradientEstimation-Escape-Specialist-Local Explorer,Local Explorer,6.045028627934933
7,8077.713713571342,HOG8-ML03-H2-GPS-JADE-Specialist-Local Explorer,Local Explorer,7.181193906398599
8,6609.597327423708,HOG8-ML06-H1-GPS-Spray-Specialist-Local Explorer,Local Explorer,18.174899955677514
21,4550.677052092575,HOG8-ML00-H1-GPS-GradientEstimation-Escape-Specialist-Local Explorer,Local Explorer,31.15046459469657
21,3442.828743179054,HOG8-ML00-H1-GPS-GradientEstimation-Escape-Specialist-Local Explorer,Local Explorer,24.344691926756038
55,3442.8287419419976,HOG8-ML00-H1-GPS-GradientEstimation-Escape-Specialist-Polisher,Polisher,3.593139789555097E-08
65,3442.82874137006,HOG8-ML00-H1-GPS-GradientEstimation-Escape-Specialist-Polisher,Polisher,1.661243137748108E-08
72,3381.037899259367,HOG8-ML03-H2-GPS-JADE-Specialist-Exploiter,Exploiter,1.7947695558653813
84,3301.381829276879,HOG8-ML03-H2-GPS-JADE-Specialist-Exploiter,Exploiter,2.3559650129901453
114,3242.8656271283853,HOG8-ML03-H2-GPS-JADE-Specialist-Exploiter,Exploiter,1.772476047137845
128,3194.8583335559415,HOG8-ML03-H1-GPS-JADE-Specialist-Exploiter,Exploiter,1.4803972502232576
128,3022.133760917137,HOG8-ML06-H1-GPS-Spray-Specialist-Local Explorer,Local Explorer,5.4063296273471595
135,2783.894547879605,HOG8-ML03-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,7.883145879196052
149,2759.3728597078134,HOG8-ML03-H1-GPS-JADE-Specialist-Exploiter,Exploiter,0.8808411292183769
169,2594.2504495222856,HOG8-ML03-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,5.9840557467471935
179,2558.262052099588,HOG8-ML03-H1-GPS-JADE-Specialist-Exploiter,Exploiter,1.387236819379747
189,2520.614734842806,HOG8-ML03-H1-GPS-JADE-Specialist-Exploiter,Exploiter,1.4715973770507458
198,2236.793467220439,HOG8-ML03-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,11.26000192330331
219,2059.217863232605,HOG8-ML03-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,7.938846683440081
231,1860.9300191616785,HOG8-ML01-H2-GPS-GradientEstimation-Escape-Specialist-Local Explorer,Local Explorer,9.629279524588519
259,1844.404119220715,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,0.8880452123830053
271,1701.1296736915901,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,7.7680614587686065
282,1562.6042965019187,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,8.143140369132475
292,1129.7733419002507,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,27.699332170698188
301,1058.6076896751347,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,6.299108819952959
311,1017.7682897839295,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,3.8578408497805228
322,871.3462632114642,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,14.386577774352785
