TimeMs,BestQuality,Source,Role,DeltaPct
6,457.08781039849794,HOG8-ML00-H2-GPS-GradientEstimation-Escape-Specialist-Global Explorer,Global Explorer,100
6,409.786731002255,HOG8-ML01-H2-GPS-GradientEstimation-Escape-Specialist-Local Explorer,Local Explorer,10.348357212808832
21,378.71262420590756,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,7.582994871587595
22,365.32100069972444,HOG8-ML01-H2-GPS-GradientEstimation-Escape-Specialist-Exploiter,Exploiter,3.5360911282698733
33,213.74908171002434,HOG8-ML06-H1-GPS-Spray-Specialist-Local Explorer,Local Explorer,41.49006454580601
33,172.1268737907892,HOG8-ML02-H2-GPS-GradientEstimation-Escape-Specialist-Local Explorer,Local Explorer,19.472461629426103
48,144.87131054002438,HOG8-ML06-H1-GPS-Spray-Specialist-Local Explorer,Local Explorer,15.834577512801673
64,131.56966311199116,HOG8-ML06-H1-GPS-Spray-Specialist-Local Explorer,Local Explorer,9.181698832191003
80,120.38314394499632,HOG8-ML06-H1-GPS-Spray-Specialist-Local Explorer,Local Explorer,8.502354496015512
95,113.36474870966666,HOG8-ML06-H1-GPS-Spray-Specialist-Local Explorer,Local Explorer,5.8300481324332285
110,103.57120801468788,HOG8-ML06-H1-GPS-Spray-Specialist-Local Explorer,Local Explorer,8.638964763253318
126,99.97196478795776,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,3.4751387916801155
142,98.41235280284656,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,1.5600493482539501
157,95.49572621118146,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,2.9636793640205807
173,93.6766797424832,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,1.9048459453311861
189,90.7101432200774,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,3.1667823097069623
205,88.49323924247165,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,2.4439427597718453
220,87.970749540914,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,0.5904289480533345
236,86.97656045595706,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,1.1301359714964796
251,85.77962434163851,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,1.3761594020778134
267,85.32985515060636,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,0.5243310337205834
282,82.71188081405259,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,3.0680637297849302
298,82.03183402721172,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,0.822187550504035
314,81.5541721825852,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,0.5822883887590027
329,80.94012008512969,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,0.7529376867203804
345,79.62180309918854,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,1.6287559056677916
360,79.56903913039663,HOG8-ML06-H1-GPS-Spray-Specialist-Refiner,Refiner,0.06626824153451687
375,79.24320592165947,HOG8-ML06-H1-GPS-Spray-Specialist-Refiner,Refiner,0.40949747828825067
391,79.18055893174214,HOG8-ML06-H1-GPS-Spray-Specialist-Refiner,Refiner,0.07905660704749784
391,68.51246166278005,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,13.4731270060351
391,66.72134639733942,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,2.614291213555498
407,57.584819124101976,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,13.6935595076687
422,57.049136159776445,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,0.9302503202642208
438,54.89512344280093,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,3.775714869621886
454,53.21044863926027,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,3.06889701285769
470,49.303889958944474,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,7.3417134796217836
486,44.83393337584453,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,9.066133700245746
502,40.79828357798838,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,9.00132889083175
520,34.447675636661735,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,15.565870385667264
533,34.3572850473849,HOG8-ML05-H1-GPS-JADE-Specialist-Refiner,Refiner,0.26239967604849407
550,29.10911980601658,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,15.275261808755122
565,18.95414972936318,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,34.88587131567772
580,18.78404744890726,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,0.8974408395244678
597,15.608656255611463,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,16.9047230205997
612,13.385130768692404,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,14.245463866370173
627,13.240160520658334,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,1.083069344179688
631,11.981754491988807,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,9.504462024505388
658,10.719170962296038,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,10.537551328872183
674,8.327803151113946,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,22.309260852295086
689,6.871240050604692,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,17.490364194240353
721,6.8594772446475165,HOG8-ML05-H1-GPS-JADE-Specialist-Refiner,Refiner,0.1711889829280604
732,6.571108862546213,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,4.203941084961232
752,5.600083880499586,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,14.777186048175869
767,3.188324159197361,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,43.06649280201623
784,2.5242591999115085,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,20.82802519844865
799,2.4689089400134385,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,2.1927328184051125
816,2.300234840938831,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,6.831928725313348
846,2.158353759107346,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,6.168112894663274
861,1.2097169871135485,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,43.951866925935974
877,1.1882849868122882,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,1.7716540752559142
909,1.1615511977709012,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,2.2497792480828602
935,1.1581622628494266,HOG8-ML05-H1-GPS-JADE-Specialist-Refiner,Refiner,0.291759410000888
956,1.1579038081259192,HOG8-ML05-H1-GPS-JADE-Specialist-Polisher,Polisher,0.022315933768339857
973,1.137838710714842,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,1.732881200516371
1036,1.085413418142533,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,4.607444981316643
1052,0.654546241687779,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,39.696135062720764
1084,0.557733899865692,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,14.790756657994352
1101,0.5168128399991279,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,7.337022167097669
1120,0.48484976303934424,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,6.184652254351413
1132,0.35068504246267374,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,27.671400669692275
1164,0.32303439286569535,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,7.884753054422464
1179,0.19027890115411772,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,41.09639550571694
1212,0.12799620900140418,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,32.73231649696528
1239,0.11371573471618213,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,11.156950972716224
1259,0.10349315540116955,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,8.989590878102002
1275,0.09558883646281124,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,7.63752820920269
1291,0.09255590750253084,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,3.172890342127304
1418,0.0896975834028968,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,3.0882135746504225
1436,0.07700972861688804,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,14.14514673045138
1562,0.0716596330706647,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,6.947298272974411
1594,0.047877285992639074,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,33.187927510839295
1626,0.04360760966370769,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,8.91795815157072
1641,0.03989260220070712,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,8.519172437218863
1673,0.036404942403789775,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,8.742622953925832
1785,0.02920487386130155,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,19.77772265817043
2004,0.02904993036095327,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,0.530539871817738
