TimeMs,BestQuality,Source,Role,DeltaPct
6,404.75581661472,HOG8-ML00-H2-GPS-GradientEstimation-Escape-Specialist-Global Explorer,Global Explorer,100
13,399.9970686219798,HOG8-ML00-H2-GPS-GradientEstimation-Escape-Specialist-Exploiter,Exploiter,1.1757083647472275
21,174.1166998672091,HOG8-ML00-H2-GPS-GradientEstimation-Escape-Specialist-Global Explorer,Global Explorer,56.47050602969309
21,171.21629423624432,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,1.6657825660472414
38,148.24820690662747,HOG8-ML00-H1-GPS-GradientEstimation-Escape-Specialist-Local Explorer,Local Explorer,13.414662098646682
54,148.2482069064603,HOG8-ML00-H1-GPS-GradientEstimation-Escape-Specialist-Polisher,Polisher,1.1276797093062357E-10
54,135.08531442343315,HOG8-ML06-H2-GPS-Spray-Specialist-Local Explorer,Local Explorer,8.878955609447942
56,125.27680223921962,HOG8-ML06-H2-GPS-Spray-Specialist-Local Explorer,Local Explorer,7.2609759440379635
71,102.8880111591283,HOG8-ML06-H2-GPS-Spray-Specialist-Local Explorer,Local Explorer,17.87145798736089
87,96.2487347446944,HOG8-ML06-H2-GPS-Spray-Specialist-Local Explorer,Local Explorer,6.452915494853409
107,90.80437511528122,HOG8-ML06-H2-GPS-Spray-Specialist-Local Explorer,Local Explorer,5.65655189531029
121,86.74594295519789,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,4.469423587719118
139,79.37679495763719,HOG8-ML06-H2-GPS-Spray-Specialist-Local Explorer,Local Explorer,8.495092388777978
154,76.06601306522562,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,4.170969480663094
171,71.49741364776264,HOG8-ML06-H2-GPS-Spray-Specialist-Local Explorer,Local Explorer,6.006098168370495
188,66.47381507455438,HOG8-ML06-H2-GPS-Spray-Specialist-Local Explorer,Local Explorer,7.026266149930116
206,65.60011157941364,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,1.314357381415275
221,64.74716518938197,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,1.30022094398286
237,63.69762673419068,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,1.6209797789933393
239,63.59849143344424,HOG8-ML06-H2-GPS-Spray-Specialist-Refiner,Refiner,0.1556342140659808
254,63.51051608501089,HOG8-ML06-H2-GPS-Spray-Specialist-Refiner,Refiner,0.1383293006649575
271,62.89459239953199,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,0.9697979538608542
288,61.534798277573,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,2.1620207240091798
305,61.05891842325991,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,0.7733507992769866
322,61.01006411526831,HOG8-ML06-H2-GPS-Spray-Specialist-Refiner,Refiner,0.0800117480839515
337,60.85281000171338,HOG8-ML06-H2-GPS-Spray-Specialist-Refiner,Refiner,0.25775110358484776
355,60.524010459242135,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,0.5403194075376094
372,60.451254288056674,HOG8-ML06-H2-GPS-Spray-Specialist-Refiner,Refiner,0.1202104266280499
388,60.14666344642532,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,0.503861905296364
405,60.095409104670495,HOG8-ML06-H2-GPS-Spray-Specialist-Refiner,Refiner,0.08521560269171244
438,59.893774730538325,HOG8-ML06-H2-GPS-Spray-Specialist-Refiner,Refiner,0.33552375653350613
472,59.784172192720916,HOG8-ML06-H2-GPS-Spray-Specialist-Refiner,Refiner,0.18299487435966438
490,59.73731117664428,HOG8-ML06-H2-GPS-Spray-Specialist-Refiner,Refiner,0.07838364964822375
505,59.656639041553575,HOG8-ML06-H2-GPS-Spray-Specialist-Refiner,Refiner,0.135044804497744
521,59.52201775264969,HOG8-ML06-H2-GPS-Spray-Specialist-Refiner,Refiner,0.22566019652920244
523,59.519249078678584,HOG8-ML06-H2-GPS-Spray-Specialist-Polisher,Polisher,0.004651512290140924
539,59.45623263961416,HOG8-ML06-H2-GPS-Spray-Specialist-Refiner,Refiner,0.10587572934787073
555,59.369885944367425,HOG8-ML06-H2-GPS-Spray-Specialist-Refiner,Refiner,0.14522732338274896
571,59.344992653139414,HOG8-ML06-H2-GPS-Spray-Specialist-Polisher,Polisher,0.04192915454029567
588,59.246325085283445,HOG8-ML06-H2-GPS-Spray-Specialist-Refiner,Refiner,0.16626098251062732
621,59.20359122013575,HOG8-ML06-H2-GPS-Spray-Specialist-Refiner,Refiner,0.07212914064489505
640,59.200726338520056,HOG8-ML06-H2-GPS-Spray-Specialist-Polisher,Polisher,0.004839033505654498
656,59.13528371478428,HOG8-ML06-H2-GPS-Spray-Specialist-Refiner,Refiner,0.11054361624140302
672,59.0932258850747,HOG8-ML06-H2-GPS-Spray-Specialist-Refiner,Refiner,0.07112137977121516
688,59.09284501630925,HOG8-ML06-H2-GPS-Spray-Specialist-Polisher,Polisher,0.0006445218715843781
705,59.05412884654138,HOG8-ML06-H2-GPS-Spray-Specialist-Refiner,Refiner,0.06551752544183816
723,59.053219616623835,HOG8-ML06-H2-GPS-Spray-Specialist-Polisher,Polisher,0.0015396551186270433
739,59.00916462199547,HOG8-ML06-H2-GPS-Spray-Specialist-Refiner,Refiner,0.07460218920217249
757,58.942005223728984,HOG8-ML06-H2-GPS-Spray-Specialist-Refiner,Refiner,0.1138118099056255
772,58.92898062959091,HOG8-ML06-H2-GPS-Spray-Specialist-Polisher,Polisher,0.022097304101948143
789,58.885530878675695,HOG8-ML06-H2-GPS-Spray-Specialist-Refiner,Refiner,0.07373239864494975
822,57.06099997928092,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,3.0984366994226984
838,57.06068920947038,HOG8-ML06-H1-GPS-Spray-Specialist-Polisher,Polisher,0.0005446273473167491
856,57.045335360737084,HOG8-ML06-H1-GPS-Spray-Specialist-Polisher,Polisher,0.026907927236795016
888,57.02177232761815,HOG8-ML06-H1-GPS-Spray-Specialist-Polisher,Polisher,0.04130580172756872
907,57.01326136579888,HOG8-ML06-H1-GPS-Spray-Specialist-Polisher,Polisher,0.01492581074185006
937,57.01188124661732,HOG8-ML06-H1-GPS-Spray-Specialist-Polisher,Polisher,0.0024206985331128128
953,56.994978627595486,HOG8-ML06-H1-GPS-Spray-Specialist-Polisher,Polisher,0.029647537762731754
958,56.977762431860754,HOG8-ML06-H1-GPS-Spray-Specialist-Polisher,Polisher,0.030206513186403987
988,56.906055428070786,HOG8-ML06-H1-GPS-Spray-Specialist-Refiner,Refiner,0.12585085958003572
1056,56.89001348574412,HOG8-ML06-H1-GPS-Spray-Specialist-Polisher,Polisher,0.028190220190086816
1072,56.886515423801086,HOG8-ML06-H1-GPS-Spray-Specialist-Polisher,Polisher,0.006148815457586112
1105,56.86017604817873,HOG8-ML06-H1-GPS-Spray-Specialist-Polisher,Polisher,0.046301615463927956
1139,56.85986467310448,HOG8-ML06-H1-GPS-Spray-Specialist-Polisher,Polisher,0.0005476153889909388
1155,56.85587348513138,HOG8-ML06-H1-GPS-Spray-Specialist-Polisher,Polisher,0.007019341315786272
1172,55.07800324140564,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,3.126977275603165
1190,53.76722977962618,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,2.379849276732803
1201,50.58149665922468,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,5.925046042838257
1222,49.4215832208576,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,2.293157606983438
1257,46.83832219721191,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,5.226989617272046
1290,46.78235800623352,HOG8-ML05-H1-GPS-JADE-Specialist-Refiner,Refiner,0.11948376532948837
1306,29.691116389702334,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,36.53351892663012
1326,27.497143178594857,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,7.38932542081309
1337,26.823846332198574,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,2.448606540771156
1355,25.695369393632223,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,4.206991512666696
1373,19.917464816599935,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,22.486170517806052
1387,16.73806041042189,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,15.962897062723632
1403,15.530001754659803,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,7.217435151625421
1418,13.199390200941119,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,15.007155765577298
1439,11.83131401193675,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,10.364692369703759
1472,9.980262682127938,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,15.645357125516778
1477,7.979342817048883,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,20.048769544534974
1490,6.722520378077151,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,15.750951773702093
1518,4.7021836907725,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,30.053262373040656
1532,3.963070330151268,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,15.718513125543307
1539,3.8409203264576917,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,3.082206307676456
1558,2.982309803098847,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,22.354291429697597
1574,2.414572846619482,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,19.036820248836765
1589,2.1930357148246493,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,9.175003028175153
1607,1.717921446806983,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,21.664684473944167
1624,1.027922025934501,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,40.16478297974278
1639,0.8061899056596005,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,21.570908559267437
1658,0.7737031338321785,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,4.029667402104506
1691,0.7507578655818534,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,2.9656424081774553
1707,0.5131158540805494,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,31.653615952078823
1724,0.5097602901246567,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,0.6539583466789333
1740,0.5079219528822758,HOG8-ML05-H1-GPS-JADE-Specialist-Refiner,Refiner,0.3606277848616591
1757,0.4989473883221418,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,1.7669180292772466
1773,0.4077467281512721,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,18.278612596321807
1789,0.4019944832138318,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,1.410739692141994
1807,0.3852238984959566,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,4.1718444949291635
1840,0.38330768178500385,HOG8-ML05-H1-GPS-JADE-Specialist-Refiner,Refiner,0.49742934393071675
1858,0.339518572826611,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,11.424010276672204
1891,0.29012878555251653,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,14.547006033545445
1906,0.28835089485955656,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,0.612793621830452
1940,0.2624720642407983,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,8.974770351020677
1957,0.2464506877571342,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,6.104031120418851
1973,0.18543010720427056,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,24.7597525931827
1990,0.17668981472565015,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,4.713523931144612
2040,0.1447614504754018,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,18.070291318050323
2074,0.1378552148840857,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,4.770769820719374
2090,0.135475282009212,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,1.726400322885752
2123,0.10771508103429461,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,20.49097116699839
2199,0.10705816415024039,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,0.6098652832513538
2243,0.10529607232882832,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,1.6459200803585927
2279,0.06262656902608121,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,40.523357005658134
2322,0.06262091075487675,HOG8-ML05-H1-GPS-JADE-Specialist-Polisher,Polisher,0.009034937235841305
2350,0.061406769915752335,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,1.9388744502248514
2368,0.05905803601158155,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,3.8248777901738777
2408,0.05902478560506452,HOG8-ML05-H1-GPS-JADE-Specialist-Refiner,Refiner,0.05630123986938267
2425,0.05404543497644809,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,8.436033401177125
2508,0.05199797882426438,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,3.7883979527150684
2551,0.05196796028928574,HOG8-ML05-H1-GPS-JADE-Specialist-Refiner,Refiner,0.05773019578335921
2591,0.04896329023344137,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,5.7817740760240035
2725,0.04852145956877152,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,0.9023712715451582
2774,0.04751670977644906,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,2.0707328288391293
2810,0.04737933116440374,HOG8-ML05-H1-GPS-JADE-Specialist-Refiner,Refiner,0.28911642386782904
2824,0.038811577279052045,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,18.083315392574974
2871,0.03484461349917822,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,10.221083650766571
2924,0.03465190576708643,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,0.5530488438229774
2931,0.033353496175523745,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,3.7470077411902754
3024,6.551703712887047E-08,HOG8-ML01-H1-GPS-GradientEstimation-Escape-Specialist-Global Explorer,Global Explorer,99.99980356770762
3041,1.1001510813457571E-10,HOG8-ML00-H2-GPS-GradientEstimation-Escape-Specialist-Global Explorer,Global Explorer,99.83208167988705
3042,0,HOG8-ML01-H1-GPS-GradientEstimation-Escape-Specialist-Global Explorer,Global Explorer,100
10000,0,Final,Final,0
