TimeMs,BestQuality,Source,Role,DeltaPct
7,9452.613349251887,HOG8-ML04-H1-GPS-Sniper-Specialist-Global Explorer,Global Explorer,100
7,9076.709265372665,HOG8-ML03-H2-GPS-JADE-Specialist-Exploiter,Exploiter,3.9767212514724606
7,8754.589575023183,HOG8-ML02-H1-GPS-GradientEstimation-Escape-Specialist-Exploiter,Exploiter,3.548859844815759
14,4671.659562780925,HOG8-ML00-H1-GPS-GradientEstimation-Escape-Specialist-Local Explorer,Local Explorer,46.63759479817129
20,3336.162292483694,HOG8-ML02-H1-GPS-GradientEstimation-Escape-Specialist-Local Explorer,Local Explorer,28.587213009636386
34,3336.1622891171155,HOG8-ML02-H1-GPS-GradientEstimation-Escape-Specialist-Polisher,Polisher,1.0091170683482305E-07
44,3336.1622884231274,HOG8-ML02-H1-GPS-GradientEstimation-Escape-Specialist-Polisher,Polisher,2.080198902380396E-08
55,3071.658023609256,HOG8-ML03-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,7.928399218818946
67,3037.0855064280113,HOG8-ML03-H1-GPS-JADE-Specialist-Exploiter,Exploiter,1.1255327551281658
74,2572.4355066600438,HOG8-ML03-H2-GPS-JADE-Specialist-Local Explorer,Local Explorer,15.299207045192926
86,2386.792509550967,HOG8-ML03-H2-GPS-JADE-Specialist-Local Explorer,Local Explorer,7.216623959218656
95,2370.8307853594233,HOG8-ML03-H2-GPS-JADE-Specialist-Exploiter,Exploiter,0.6687520648599163
106,2332.7807171748973,HOG8-ML03-H2-GPS-JADE-Specialist-Exploiter,Exploiter,1.604925514697058
133,2238.926123725807,HOG8-ML03-H2-GPS-JADE-Specialist-Exploiter,Exploiter,4.023292577741832
142,2190.2755749699554,HOG8-ML03-H1-GPS-JADE-Specialist-Exploiter,Exploiter,2.172941225719943
151,2025.0519112334623,HOG8-ML03-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,7.543510306403317
161,1201.3067887084853,HOG8-ML03-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,40.67772870193893
171,1081.7553478320096,HOG8-ML03-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,9.951782675348436
181,928.3791075891149,HOG8-ML03-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,14.178459163643826
192,897.7115860539434,HOG8-ML03-H1-GPS-JADE-Specialist-Exploiter,Exploiter,3.303340336342907
216,799.2011539384712,HOG8-ML03-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,10.973505705601168
224,749.9804299775169,HOG8-ML03-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,6.1587403519619635
237,413.93255745499664,HOG8-ML03-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,44.80755218274087
255,149.37939465875934,HOG8-ML03-H1-GPS-JADE-Specialist-Global Explorer,Global Explorer,63.91214173217092
270,-4.091631672019503,HOG8-ML03-H1-GPS-JADE-Specialist-Global Explorer,Global Explorer,102.73908706175064
281,-246.2234539428173,HOG8-ML03-H1-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
322,-383.1726829558356,HOG8-ML03-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
329,-426.494814087484,HOG8-ML03-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
341,-768.2046699895891,HOG8-ML03-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
353,-918.3877656919267,HOG8-ML03-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
366,-1020.2873429108859,HOG8-ML03-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
