TimeMs,BestQuality,Source,Role,DeltaPct
8,509.8338263708191,HOG8-ML01-H2-GPS-GradientEstimation-Escape-Specialist-Global Explorer,Global Explorer,100
8,442.9509200483025,HOG8-ML00-H2-GPS-GradientEstimation-Escape-Specialist-Local Explorer,Local Explorer,13.118569789418096
28,0.14564818808219215,HOG8-ML00-H1-GPS-GradientEstimation-Escape-Specialist-Global Explorer,Global Explorer,99.96711866225127
28,0.01327928076983198,HOG8-ML00-H1-GPS-GradientEstimation-Escape-Specialist-Global Explorer,Global Explorer,90.88263235905261
29,0.00478045335771482,HOG8-ML06-H1-GPS-Spray-Specialist-Global Explorer,Global Explorer,64.00066057361248
42,2.496073256086362E-05,HOG8-ML00-H2-GPS-GradientEstimation-Escape-Specialist-Global Explorer,Global Explorer,99.47785846460397
42,1.652097344240211E-05,HOG8-ML00-H2-GPS-GradientEstimation-Escape-Specialist-Local Explorer,Local Explorer,33.81214512788122
42,4.0177464910584604E-07,HOG8-ML02-H2-GPS-GradientEstimation-Escape-Specialist-Global Explorer,Global Explorer,97.56809336625004
42,0,HOG8-ML00-H2-GPS-GradientEstimation-Escape-Specialist-Global Explorer,Global Explorer,100
10000,0,Final,Final,0
