TimeMs,BestQuality,Source,Role,DeltaPct
1,20.842414143580992,HOG8-ML00-H2-GPS-GradientEstimation-Escape-Specialist-Global Explorer,Global Explorer,100
14,20.730195394104562,HOG8-ML00-H2-GPS-GradientEstimation-Escape-Specialist-Exploiter,Exploiter,0.5384153136165882
23,20.52301186593164,HOG8-ML00-H1-GPS-GradientEstimation-Escape-Specialist-Exploiter,Exploiter,0.9994287281626083
23,20.513211401634816,HOG8-ML02-H1-GPS-GradientEstimation-Escape-Specialist-Polisher,Polisher,0.0477535381300067
23,20.48084151702656,HOG8-ML03-H2-GPS-JADE-Specialist-Refiner,Refiner,0.15780018045189212
26,19.506363856705523,HOG8-ML00-H2-GPS-GradientEstimation-Escape-Specialist-Exploiter,Exploiter,4.757996196156845
34,19.120701326278954,HOG8-ML00-H1-GPS-GradientEstimation-Escape-Specialist-Exploiter,Exploiter,1.9771113327920045
34,18.77332596856248,HOG8-ML00-H1-GPS-GradientEstimation-Escape-Specialist-Exploiter,Exploiter,1.8167500856208132
34,18.497638497132964,HOG8-ML01-H2-GPS-GradientEstimation-Escape-Specialist-Exploiter,Exploiter,1.468506283282883
34,18.448440704323513,HOG8-ML06-H1-GPS-Spray-Specialist-Refiner,Refiner,0.2659679656788446
48,14.59235042414842,HOG8-ML03-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,20.901984845100724
48,12.342051991213808,HOG8-ML05-H2-GPS-JADE-Specialist-Local Explorer,Local Explorer,15.421082742165126
64,12.270331264904513,HOG8-ML03-H2-GPS-JADE-Specialist-Exploiter,Exploiter,0.5811086062540638
64,10.646336953437872,HOG8-ML05-H2-GPS-JADE-Specialist-Local Explorer,Local Explorer,13.235130139571488
80,9.106676638618692,HOG8-ML05-H2-GPS-JADE-Specialist-Local Explorer,Local Explorer,14.46187849917712
96,8.344236473792238,HOG8-ML05-H2-GPS-JADE-Specialist-Local Explorer,Local Explorer,8.372320606983823
112,7.825566631259926,HOG8-ML05-H2-GPS-JADE-Specialist-Local Explorer,Local Explorer,6.215905363676607
124,7.148118919076799,HOG8-ML03-H2-GPS-JADE-Specialist-Local Explorer,Local Explorer,8.656851881843314
143,6.395837443707251,HOG8-ML03-H2-GPS-JADE-Specialist-Local Explorer,Local Explorer,10.52418802605354
159,6.008500225196446,HOG8-ML03-H2-GPS-JADE-Specialist-Local Explorer,Local Explorer,6.056082912049285
159,4.572730677381077,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,23.895639410888542
175,4.452190828014892,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,2.6360583614170268
191,4.176137063029447,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,6.2004028050282285
208,4.071994894583433,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,2.4937440240638873
208,3.977589049299944,HOG8-ML05-H1-GPS-JADE-Specialist-Exploiter,Exploiter,2.318417574861592
223,3.730311245668432,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,6.21677605621508
239,3.725396120530512,HOG8-ML05-H1-GPS-JADE-Specialist-Refiner,Refiner,0.13176179718588846
256,3.2497315353438236,HOG8-ML05-H1-GPS-JADE-Specialist-Local Explorer,Local Explorer,12.768161285328011
