TimeMs,BestQuality,Source,Role,DeltaPct
10,20.403853090149052,HOG8-ML03-H2-GPS-JADE-Specialist-Global Explorer,Global Explorer,100
11,20.392227122291292,HOG8-ML00-H2-GPS-GradientEstimation-Escape-Specialist-Refiner,Refiner,0.056979276445455286
12,20.30021671069954,HOG8-ML00-H1-GPS-GradientEstimation-Escape-Specialist-Refiner,Refiner,0.45120334841294507
20,0.21708192161544604,HOG8-ML06-H1-GPS-Spray-Specialist-Global Explorer,Global Explorer,98.93064234382764
32,0.07067715683698284,HOG8-ML06-H1-GPS-Spray-Specialist-Global Explorer,Global Explorer,67.44217283916197
46,0.06113409222692967,HOG8-ML06-H1-GPS-Spray-Specialist-Local Explorer,Local Explorer,13.502332347726274
61,0.052801543030359444,HOG8-ML06-H1-GPS-Spray-Specialist-Local Explorer,Local Explorer,13.629954895935667
75,0.04502274144152851,HOG8-ML06-H1-GPS-Spray-Specialist-Local Explorer,Local Explorer,14.732148233543729
91,0.041809976841151286,HOG8-ML06-H1-GPS-Spray-Specialist-Local Explorer,Local Explorer,7.135870667826118
106,0.04079070588650113,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,2.4378653892171984
120,0.03756394746260883,HOG8-ML06-H1-GPS-Spray-Specialist-Local Explorer,Local Explorer,7.9105236199409275
136,0.03606040673133082,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,4.002616425695497
149,0.03356245048810935,HOG8-ML06-H2-GPS-Spray-Specialist-Local Explorer,Local Explorer,6.927143839038109
166,0.03340892345954005,HOG8-ML06-H2-GPS-Spray-Specialist-Refiner,Refiner,0.45743688656968723
181,0.03159222440665532,HOG8-ML06-H2-GPS-Spray-Specialist-Local Explorer,Local Explorer,5.437765916297323
195,0.030736239632553453,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,2.7094792790897793
212,0.03051430508086428,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,0.7220614959486378
225,0.029824269774327394,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,2.2613502247823116
240,0.02924886937971438,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,1.9293025410745006
255,0.028610829729839526,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,2.1814164561087925
271,0.02781278072155091,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,2.789324936830803
300,0.027089526330936753,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,2.600438977515615
317,0.026809185561646576,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,1.0348677413750962
331,0.02565662943738234,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,4.299109055789789
345,0.02500372832362574,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,2.544765731407048
360,0.024437082849754876,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,2.2662439238529353
374,0.023004660827024015,HOG8-ML06-H1-GPS-Spray-Specialist-Local Explorer,Local Explorer,5.861673553826945
392,0.022791006912612932,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,0.9287418580851206
405,0.022135403151704924,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,2.876589715503906
435,0.02188154993214697,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,1.1468199509092791
450,0.02111347626438631,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,3.510142883581824
465,0.021040919962264315,HOG8-ML06-H1-GPS-Spray-Specialist-Refiner,Refiner,0.3436492466396055
481,0.019854432363306973,HOG8-ML06-H1-GPS-Spray-Specialist-Local Explorer,Local Explorer,5.63895305473924
496,0.019700058177872126,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,0.7775300880429407
510,0.018744310880081105,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,4.851494798449648
525,0.01793156204902191,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,4.335976052994694
556,0.017662243455970117,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,1.5019248870540138
571,0.017366850823635094,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,1.6724525005637136
586,0.016103425246616343,HOG8-ML06-H1-GPS-Spray-Specialist-Local Explorer,Local Explorer,7.27492617889776
615,0.015063355901102415,HOG8-ML06-H1-GPS-Spray-Specialist-Local Explorer,Local Explorer,6.458683973041496
721,0.015048016223464078,HOG8-ML06-H1-GPS-Spray-Specialist-Refiner,Refiner,0.101834396923562
722,0.014232314782401279,HOG8-ML06-H2-GPS-Spray-Specialist-Local Explorer,Local Explorer,5.420657639848182
765,0.014137389331875472,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,0.6669712690952088
781,0.012066929614885868,HOG8-ML06-H2-GPS-Spray-Specialist-Local Explorer,Local Explorer,14.645276213206865
840,0.010895131170049144,HOG8-ML06-H2-GPS-Spray-Specialist-Local Explorer,Local Explorer,9.7108252242657
870,0.010699088632212028,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,1.7993591337022083
886,0.010662587130984225,HOG8-ML06-H2-GPS-Spray-Specialist-Refiner,Refiner,0.34116458403669603
900,0.010060183543217693,HOG8-ML06-H2-GPS-Spray-Specialist-Local Explorer,Local Explorer,5.649694397488366
960,0.00980700566903936,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,2.5166327541709705
1005,0.009801952729035168,HOG8-ML06-H2-GPS-Spray-Specialist-Refiner,Refiner,0.05152377978268208
1022,0.009586436072304583,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,2.198711447487254
1035,0.009547511467716152,HOG8-ML06-H2-GPS-Spray-Specialist-Refiner,Refiner,0.40603832638997744
1053,0.009465977403863679,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,0.8539823610390147
1082,0.009054289686809103,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,4.349130570357582
1112,0.008873915448870395,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,1.9921412300457841
1125,0.008777997022737072,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,1.08090308822509
1156,0.008676952433991136,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,1.1511121328044005
1171,0.008667722288216329,HOG8-ML06-H1-GPS-Spray-Specialist-Refiner,Refiner,0.10637543359866344
1215,0.007855816091780543,HOG8-ML06-H2-GPS-Spray-Specialist-Local Explorer,Local Explorer,9.367007495608885
1410,0.007696481168956826,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,2.028241508739337
1456,0.007654551495722917,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,0.5447901750611608
1486,0.007637454284069367,HOG8-ML06-H1-GPS-Spray-Specialist-Refiner,Refiner,0.22336007097349583
1516,0.006919584388413558,HOG8-ML06-H2-GPS-Spray-Specialist-Local Explorer,Local Explorer,9.399334764637254
1545,0.0068433598896295855,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,1.1015762581291109
1576,0.006804523939827778,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,0.567498281957369
1590,0.00611956418948667,HOG8-ML06-H2-GPS-Spray-Specialist-Local Explorer,Local Explorer,10.066240583444017
1710,0.006015306360314998,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,1.7036806207668485
1755,0.0058661693422839,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,2.479292144037836
1785,0.005818122232288392,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,0.8190542616828349
1801,0.005590328745640694,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,3.9152406490109475
1861,0.005202128843724285,HOG8-ML06-H2-GPS-Spray-Specialist-Local Explorer,Local Explorer,6.944133691942973
1920,0.005122326200279748,HOG8-ML06-H2-GPS-Spray-Specialist-Exploiter,Exploiter,1.5340381955516047
1935,0.005070245407918339,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,1.0167410337624398
1950,0.0050018778157476795,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,1.3484079501139719
1966,0.004956629922944433,HOG8-ML06-H1-GPS-Spray-Specialist-Exploiter,Exploiter,0.9046181148365899
